attribute_id,entity_type,entity_id,entity_label,attribute_name,attribute_value,value_length,semantic_type,attribute_context,null_class,original_value,missing_reason,source_file_id,source_file,source_sheet,source_row,source_column,transformation_rule,merge_action,rule_source,source_url,review_flag
ATT-0000071,STANDARD,STD-01756,IS/IEC 62368 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,13,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000072,STANDARD,STD-01756,IS/IEC 62368 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,13,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000073,STANDARD,STD-01091,IS 302 (Part 2),source_scheme_record_ids,SCHII-0013,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000074,STANDARD,STD-01091,IS 302 (Part 2),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000075,STANDARD,STD-01091,IS 302 (Part 2),is_semantic_key,STD-302-P2,10,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000076,STANDARD,STD-01091,IS 302 (Part 2),is_semantic_key,STD-302-P2,10,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000077,STANDARD,STD-01091,IS 302 (Part 2),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000078,STANDARD,STD-01091,IS 302 (Part 2),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,14,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000079,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_record_ids,SCHII-0014,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000080,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000081,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000082,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000083,STANDARD,STD-01756,IS/IEC 62368 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000084,STANDARD,STD-01756,IS/IEC 62368 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,15,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000085,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_record_ids,SCHII-0015,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000086,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000087,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000088,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000089,STANDARD,STD-01756,IS/IEC 62368 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000090,STANDARD,STD-01756,IS/IEC 62368 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,16,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000091,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_record_ids,SCHII-0016,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000092,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000093,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000094,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000095,STANDARD,STD-01756,IS/IEC 62368 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000096,STANDARD,STD-01756,IS/IEC 62368 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,17,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000097,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_record_ids,SCHII-0017,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000098,STANDARD,STD-01756,IS/IEC 62368 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000099,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000100,STANDARD,STD-01756,IS/IEC 62368 (Part 1),is_semantic_key,STD-IEC-62368-P1,16,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000101,STANDARD,STD-01756,IS/IEC 62368 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000102,STANDARD,STD-01756,IS/IEC 62368 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,18,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000103,STANDARD,STD-00636,IS 16242 (Part 1),source_scheme_record_ids,SCHII-0018,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000104,STANDARD,STD-00636,IS 16242 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000105,STANDARD,STD-00636,IS 16242 (Part 1),is_semantic_key,STD-16242-P1,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000106,STANDARD,STD-00636,IS 16242 (Part 1),is_semantic_key,STD-16242-P1,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000107,STANDARD,STD-00636,IS 16242 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000108,STANDARD,STD-00636,IS 16242 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,19,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000109,STANDARD,STD-00568,IS 15885 (Part 2),source_scheme_record_ids,SCHII-0019,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000110,STANDARD,STD-00568,IS 15885 (Part 2),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000111,STANDARD,STD-00568,IS 15885 (Part 2),is_semantic_key,STD-15885-P2,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000112,STANDARD,STD-00568,IS 15885 (Part 2),is_semantic_key,STD-15885-P2,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000113,STANDARD,STD-00568,IS 15885 (Part 2),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000114,STANDARD,STD-00568,IS 15885 (Part 2),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,20,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000115,STANDARD,STD-00593,IS 16046,source_scheme_record_ids,SCHII-0020,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000116,STANDARD,STD-00593,IS 16046,source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000117,STANDARD,STD-00593,IS 16046,is_semantic_key,STD-16046,9,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000118,STANDARD,STD-00593,IS 16046,is_semantic_key,STD-16046,9,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000119,STANDARD,STD-00593,IS 16046,ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000120,STANDARD,STD-00593,IS 16046,mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,21,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000121,STANDARD,STD-00610,IS 16102 (Part 1),source_scheme_record_ids,SCHII-0021,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000122,STANDARD,STD-00610,IS 16102 (Part 1),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000123,STANDARD,STD-00610,IS 16102 (Part 1),is_semantic_key,STD-16102-P1,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000124,STANDARD,STD-00610,IS 16102 (Part 1),is_semantic_key,STD-16102-P1,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000125,STANDARD,STD-00610,IS 16102 (Part 1),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000126,STANDARD,STD-00610,IS 16102 (Part 1),mandatory_voluntary_original,MANDATORY,9,ENUM,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,22,mandatory_voluntary,nmand,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000127,STANDARD,STD-00050,IS 10322 (Part 5),source_scheme_record_ids,SCHII-0022,10,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,23,scheme_record_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000128,STANDARD,STD-00050,IS 10322 (Part 5),source_scheme_ids,scheme_ii,9,IDENTIFIER,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,23,scheme_id,verbatim,DROP_SURROGATE_KEEP_AS_SOURCE_ID,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000129,STANDARD,STD-00050,IS 10322 (Part 5),is_semantic_key,STD-10322-P5,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,23,canonical_is_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000130,STANDARD,STD-00050,IS 10322 (Part 5),is_semantic_key,STD-10322-P5,12,IS_REFERENCE,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,23,display_is_number,nis,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
ATT-0000131,STANDARD,STD-00050,IS 10322 (Part 5),ministry,Ministry Of Electronics And Information Technology,50,NAME,SCHEME_II_CRS_STANDARD_LISTING,POPULATED,,,F001,05_scheme_ii.csv,,23,notified_by,nname,UNION_COALESCE,CMAP,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-ii-registration-scheme/?lang=en,
