pair_id,file_a,sheet_a,file_b,sheet_b,columns_a,columns_b,common_columns,unique_columns_a,unique_columns_b,column_jaccard,schema_verdict,common_column_list,unique_a_list,unique_b_list,entity_jaccard_max,deep_compared,deep_compare_reason
SC-0054,06_scheme_iv.csv,06_scheme_iv,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,23,20,1,22,19,0.0238,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),document_url; grouping_guidelines; inspection_requirements; is_number; licensing_requirements; manual_id; manual_title; marking_requirements; process_requirements; product; raw_material_requirements; revision_date …(+7),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0055,06_scheme_iv.csv,06_scheme_iv,BIS_Products_Details.xlsx,Products_Details,23,11,2,21,9,0.0625,SCHEMA_WEAK_OVERLAP,product_name; source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; raw_is_number; record_status; retrieval_timestamp …(+9),alternate_names; category; description; keywords; product_id; related_is_numbers; related_qcos; related_schemes; subcategory,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0056,06_scheme_iv.csv,06_scheme_iv,BIS_Products_Full_Information.xlsx,Products_Details,23,11,2,21,9,0.0625,SCHEMA_WEAK_OVERLAP,product_name; source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; raw_is_number; record_status; retrieval_timestamp …(+9),alternate_names; category; description; keywords; product_id; related_is_numbers; related_qcos; related_schemes; subcategory,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0057,06_scheme_iv.csv,06_scheme_iv,BIS_Products_Full_Information_v2.xlsx,Products_Details,23,11,2,21,9,0.0625,SCHEMA_WEAK_OVERLAP,product_name; source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; raw_is_number; record_status; retrieval_timestamp …(+9),alternate_names; category; description; keywords; product_id; related_is_numbers; related_qcos; related_schemes; subcategory,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0058,06_scheme_iv.csv,06_scheme_iv,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,23,22,1,22,21,0.0227,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0059,06_scheme_iv.csv,06_scheme_iv,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,23,22,1,22,21,0.0227,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0060,06_scheme_iv.csv,06_scheme_iv,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,23,22,1,22,21,0.0227,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0061,06_scheme_iv.csv,06_scheme_iv,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,23,22,1,22,21,0.0227,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0062,06_scheme_iv.csv,06_scheme_iv,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,23,11,0,23,11,0.0,SCHEMA_DISJOINT,,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+11),amendments_extensions; effective_implementation_date; exemptions; is_number; mandatory_voluntary_status; ministry; notification_number; product; qco_order; scope; source_gazette_url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0063,06_scheme_iv.csv,06_scheme_iv,BIS_QCO_Summary.xlsx,QCO_Summary,23,7,0,23,7,0.0,SCHEMA_DISJOINT,,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+11),key_scope_exclusions_amendments; ministry_department; notification_no_date; product_standard_is; qco_name_identifier; scheme_status; source_document_link,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0064,06_scheme_iv.csv,06_scheme_iv,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,23,14,1,22,13,0.0278,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),address; city; contact_number; contact_person; district; email; lab_code; lab_id; lab_name; recognition_status; scope_url; state …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0065,06_scheme_iv.csv,06_scheme_iv,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,23,13,3,20,10,0.0909,SCHEMA_WEAK_OVERLAP,certification_type; mandatory_voluntary; source_url,canonical_is_number; display_is_number; extraction_method; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status; retrieval_timestamp; scheme_id …(+8),is_number; product; related_product_manual; related_qco; related_sit; requirements; scheme_id_code; scheme_name; scheme_type; scope,0.1667,NO,NO_CONTENT_LINK_DETECTED
SC-0066,06_scheme_iv.csv,06_scheme_iv,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,23,14,4,19,10,0.1212,SCHEMA_WEAK_OVERLAP,certification_type; mandatory_voluntary; scheme_id; source_url,canonical_is_number; display_is_number; extraction_method; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status; retrieval_timestamp; scheme_label …(+7),is_number; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_name; scheme_type; scope,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0067,06_scheme_iv.csv,06_scheme_iv,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,23,14,4,19,10,0.1212,SCHEMA_WEAK_OVERLAP,certification_type; mandatory_voluntary; scheme_id; source_url,canonical_is_number; display_is_number; extraction_method; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status; retrieval_timestamp; scheme_label …(+7),is_number; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_name; scheme_type; scope,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0068,06_scheme_iv.csv,06_scheme_iv,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,23,14,4,19,10,0.1212,SCHEMA_WEAK_OVERLAP,certification_type; mandatory_voluntary; scheme_id; source_url,canonical_is_number; display_is_number; extraction_method; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status; retrieval_timestamp; scheme_label …(+7),is; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_name; scheme_type; scope,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0069,06_scheme_iv.csv,06_scheme_iv,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,23,14,4,19,10,0.1212,SCHEMA_WEAK_OVERLAP,certification_type; mandatory_voluntary; scheme_id; source_url,canonical_is_number; display_is_number; extraction_method; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status; retrieval_timestamp; scheme_label …(+7),is; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_name; scheme_type; scope,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0070,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,23,12,1,22,11,0.0294,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0071,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,23,19,1,22,18,0.0244,SCHEMA_WEAK_OVERLAP,title,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0072,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Details_v2.xlsx,BIS Standards,23,19,1,22,18,0.0244,SCHEMA_WEAK_OVERLAP,title,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0073,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Details_v3.xlsx,BIS Standards,23,19,1,22,18,0.0244,SCHEMA_WEAK_OVERLAP,title,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0074,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,23,23,1,22,22,0.0222,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; is_number; laboratory_testing; licence_or_coc_grant; process_controls …(+10),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0075,06_scheme_iv.csv,06_scheme_iv,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,23,23,1,22,22,0.0222,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; is_number; laboratory_testing …(+10),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0076,06_scheme_iv.csv,06_scheme_iv,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,23,18,1,22,17,0.025,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),acceptance_criteria; clause; is_number; laboratory_requirement; product; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0077,06_scheme_iv.csv,06_scheme_iv,bis_circulars (1).csv,bis_circulars (1),23,11,2,21,9,0.0625,SCHEMA_WEAK_OVERLAP,source_url; title,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+9),circular_id; circular_number; document_url; effective_date; implementation_instructions; issuing_authority; related_is; release_date; subject,0.0031,NO,NO_CONTENT_LINK_DETECTED
SC-0078,06_scheme_iv.csv,06_scheme_iv,bis_gazette_notification.csv,bis_gazette_notification,23,4,1,22,3,0.0385,SCHEMA_WEAK_OVERLAP,title,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),id; related_is; unnamed_3,0.0049,NO,NO_CONTENT_LINK_DETECTED
SC-0079,06_scheme_iv.csv,06_scheme_iv,bis_laboratories.csv,bis_laboratories,23,11,1,22,10,0.0303,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; state; tested_is_numbers,0.0009,NO,NO_CONTENT_LINK_DETECTED
SC-0080,06_scheme_iv.csv,06_scheme_iv,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),23,8,1,22,7,0.0333,SCHEMA_WEAK_OVERLAP,source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+10),answer; category; faq_id; question; related_is; related_product; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0081,06_scheme_iv.csv,06_scheme_iv,bis_product_certifications.csv,bis_product_certifications,23,9,2,21,7,0.0667,SCHEMA_WEAK_OVERLAP,scheme_id; source_url,canonical_is_number; certification_type; display_is_number; extraction_method; mandatory_voluntary; missing_reason; notification_document_url; notification_reference; notified_by; product_name; raw_is_number; record_status …(+9),applicability; application_procedure; document_url; fee_structure; guideline_title; inspection_testing_norm; scheme_name,0.0,NO,NO_CONTENT_LINK_DETECTED
